Frame,TimeStamp,Vehicle_ID,Location_X,Location_Y,Velocity_X,Velocity_Y,Acceleration_X,Acceleration_Y
34867,4.788441654294729,496,-489.7301025390625,177.67459106445312,0.0,0.0,0.0,0.0
34867,4.788441654294729,497,-507.22979736328125,177.56466674804688,0.0,0.0,0.0,0.0
34867,4.788441654294729,498,4.519885540008545,-106.66072845458984,0.0,0.0,0.0,0.0
34868,4.838441655039787,489,284.78204345703125,-169.03573608398438,0.0,0.0,0.0,0.0
34868,4.838441655039787,490,-9.53035831451416,-119.44601440429688,-5.238390485828859e-07,-1.7001550389750264e-08,-1.0476780516910367e-05,-3.4003102200586e-07
34868,4.838441655039787,491,15.901372909545898,96.3170394897461,-3.420819894017768e-07,-1.1216620805498678e-06,-6.841639788035536e-06,-2.2433241610997356e-05
34868,4.838441655039787,492,408.6968994140625,-32.30543899536133,-3.5602198522610706e-08,-4.950325305230763e-08,-7.120439704522141e-07,-9.900650184135884e-07
34868,4.838441655039787,493,-15.57209300994873,101.64974212646484,0.0,0.0,0.0,0.0
34868,4.838441655039787,494,409.2412109375,-97.48486328125,0.0,0.0,0.0,0.0
34868,4.838441655039787,495,376.7408142089844,-172.01220703125,0.0,0.0,0.0,0.0
34868,4.838441655039787,496,-489.7301025390625,177.67440795898438,0.0,0.0,0.0,0.0
34868,4.838441655039787,497,-507.22979736328125,177.56466674804688,0.0,0.0,0.0,0.0
34868,4.838441655039787,498,4.519885540008545,-106.66072845458984,0.0,0.0,0.0,0.0
34869,4.888441655784845,489,284.78253173828125,-169.0357208251953,-0.004206354264169931,-2.4592616682639346e-05,-0.08412708342075348,-0.0004918523482047021
34869,4.888441655784845,490,-9.53035831451416,-119.44601440429688,-6.007950901221193e-07,1.2084652212251967e-07,-1.5391208307846682e-06,2.7569615212996723e-06
34869,4.888441655784845,491,15.901372909545898,96.3170394897461,-4.131243542815355e-07,-3.4398311754557653e-07,-1.4208472975951736e-06,1.5553579942206852e-05
34869,4.888441655784845,492,408.6968994140625,-32.30543899536133,-6.336207292179097e-08,-2.9910118826137477e-09,-5.551975164053147e-07,9.302448233938776e-07
34869,4.888441655784845,493,-15.57209300994873,101.64974212646484,4.796783770188995e-08,-1.456032009627961e-06,9.593567256160895e-07,-2.912063973781187e-05
34869,4.888441655784845,494,409.2412109375,-97.48486328125,4.1752741708478425e-08,-3.4647611446558813e-09,8.350548341695685e-07,-6.929522555765288e-08
34869,4.888441655784845,495,376.7408142089844,-172.01220703125,0.0,0.0,0.0,0.0
34869,4.888441655784845,496,-489.7301025390625,177.67385864257812,-2.5305800591013394e-05,0.003992114216089249,-0.0005061160190962255,0.07984228432178497
34869,4.888441655784845,497,-507.22979736328125,177.56466674804688,1.9776166482188273e-07,-1.422718355570396e-06,3.955233296437655e-06,-2.845436756615527e-05
34869,4.888441655784845,498,4.519871711730957,-106.66085052490234,-0.0062941694632172585,0.0008757942705415189,-0.12588338553905487,0.017515884712338448
34870,4.938441656529903,489,284.7830505371094,-169.0357208251953,-0.003557349555194378,-2.0437864804989658e-05,0.01298009417951107,8.309503755299374e-05
34870,4.938441656529903,490,-9.53035831451416,-119.44601440429688,2.4145663246599725e-07,2.6038446065967946e-08,1.6845035133883357e-05,-1.896161393233342e-06
34870,4.938441656529903,491,15.901372909545898,96.3170394897461,-9.212902085664609e-08,-9.678114976097163e-10,6.4199066400760785e-06,6.860305802547373e-06
34870,4.938441656529903,492,408.6968994140625,-32.30543899536133,-1.472714217243265e-07,-2.521439057545649e-09,-1.67818700447242e-06,9.391456501361972e-09
34870,4.938441656529903,493,-15.57209300994873,101.64974212646484,-2.1131468486146332e-07,-4.2284642631784664e-07,-5.185650479688775e-06,2.0663710529333912e-05
34870,4.938441656529903,494,409.2412109375,-97.48486328125,4.754219418146022e-08,8.332269985089624e-09,1.1578904945963586e-07,2.35940618154018e-07
34870,4.938441656529903,495,376.7331848144531,-172.01300048828125,-0.1444232016801834,0.01873527094721794,-2.8884639739990234,0.37470543384552
34870,4.938441656529903,496,-489.7301025390625,177.67343139648438,-1.9895207515219226e-05,0.0031742218416184187,0.00010821186151588336,-0.016357846558094025
34870,4.938441656529903,497,-507.22979736328125,177.56466674804688,9.018679492101e-08,-3.578594487407827e-07,-2.151497483282583e-06,2.1297179046086967e-05
34870,4.938441656529903,498,4.519862651824951,-106.66089630126953,-0.0027935567777603865,0.0004132080066483468,0.07001225650310516,-0.009251724928617477
34871,4.9884416572749615,489,284.7834167480469,-169.0357208251953,-0.002737299771979451,-1.5556039215880446e-05,0.01640099659562111,9.763651178218424e-05
34871,4.9884416572749615,490,-9.53035831451416,-119.44601440429688,1.10405994746543e-06,-2.6350569726218964e-08,1.7252066754736006e-05,-1.0477803016328835e-06
34871,4.9884416572749615,491,15.901372909545898,96.3170394897461,-9.189285776756151e-08,3.669921255777808e-08,4.72326178169169e-09,7.533404868809157e-07
34871,4.9884416572749615,492,408.6968994140625,-32.30543899536133,-4.5743399823550135e-07,-2.0875334794112632e-09,-6.203251814440591e-06,8.678111562687718e-09
34871,4.9884416572749615,493,-15.57209300994873,101.64974212646484,1.0813327122605187e-07,-2.5985972484932063e-08,6.388959263858851e-06,7.93720937508624e-06
34871,4.9884416572749615,494,409.2412109375,-97.48486328125,4.7773081490731784e-08,-6.2255574029279614e-09,4.617746185431315e-09,-2.911565388785675e-07
34871,4.9884416572749615,495,376.722412109375,-172.01332092285156,-0.11036469042301178,0.008776231668889523,0.6811702251434326,-0.19918078184127808
34871,4.9884416572749615,496,-489.7301025390625,177.67308044433594,-1.4342181202664506e-05,0.0023318419698625803,0.00011106052261311561,-0.016847597435116768
34871,4.9884416572749615,497,-507.22979736328125,177.56466674804688,2.4081347760329663e-07,4.016808574647257e-08,3.0125333978503477e-06,7.960550647112541e-06
34871,4.9884416572749615,498,4.519860744476318,-106.66091918945312,-0.0010804285993799567,0.00015940134471748024,0.03426256403326988,-0.005076132714748383
34872,5.0384416580200195,489,284.78369140625,-169.0357208251953,-0.0019298202823847532,-1.0798535186040681e-05,0.01614958979189396,9.515008423477411e-05
34872,5.0384416580200195,490,-9.53035831451416,-119.44601440429688,1.1817758149845758e-07,-1.7832377352533513e-08,-1.9717646864592098e-05,1.7036384747370903e-07
34872,5.0384416580200195,491,15.901372909545898,96.3170394897461,-4.401024256139863e-08,6.532476248821695e-08,9.57652332544967e-07,5.725109986087773e-07
34872,5.0384416580200195,492,408.6968994140625,-32.30543899536133,4.13637678775558e-07,3.0434190279038376e-08,1.742143285810016e-05,6.504344582936028e-07
34872,5.0384416580200195,493,-15.57209300994873,101.64974212646484,2.037436104274093e-07,3.96485555498316e-09,1.91220669876202e-06,5.990165732328023e-07
34872,5.0384416580200195,494,409.2412109375,-97.48486328125,-9.322009475454252e-08,-7.3734209848907994e-09,-2.8198635391163407e-06,-2.295727163925676e-08
34872,5.0384416580200195,495,376.712890625,-172.01416015625,-0.09850278496742249,0.003016207367181778,0.2372381091117859,-0.11520048975944519
34872,5.0384416580200195,496,-489.7301025390625,177.67286682128906,-9.329006388725247e-06,0.0015468429774045944,0.00010026349627878517,-0.015699978917837143
34872,5.0384416580200195,497,-507.22979736328125,177.56466674804688,-1.6494401222644228e-07,5.2159876418045314e-08,-8.115149285004009e-06,2.3983579922060017e-07
34872,5.0384416580200195,498,4.519858360290527,-106.66092681884766,-0.0002541223948355764,2.9928642106824555e-05,0.016526123508810997,-0.0025894539430737495
34873,5.088441658765078,489,284.78387451171875,-169.0357208251953,-0.0012039743596687913,-6.407915861927904e-06,0.014516917988657951,8.781238284427673e-05
34873,5.088441658765078,490,-9.53035831451416,-119.44601440429688,-2.271135102205335e-08,-1.8722529304682212e-08,-2.8177785225125263e-06,-1.7803039042973978e-08
34873,5.088441658765078,491,15.901372909545898,96.3170394897461,-2.2177939484890885e-09,8.426266617789224e-08,8.35848936731054e-07,3.787580737935059e-07
34873,5.088441658765078,492,408.6968994140625,-32.30543899536133,-1.9803832174147828e-07,3.157300643152894e-09,-1.2233520465088077e-05,-5.455377731777844e-07
34873,5.088441658765078,493,-15.57209300994873,101.64974212646484,-2.575064002030558e-07,1.2600932564055256e-07,-9.225000212609302e-06,2.4408893750660354e-06
34873,5.088441658765078,494,409.2412109375,-97.48486328125,-9.412453039203683e-08,7.1164314441318766e-09,-1.8088712749886326e-08,2.8979707167309243e-07
34873,5.088441658765078,495,376.7048034667969,-172.01548767089844,-0.054297130554914474,0.006603324320167303,0.884113073348999,0.07174234092235565
34873,5.088441658765078,496,-489.7301025390625,177.6727294921875,-5.001189947506646e-06,0.0008724686340428889,8.655632700538263e-05,-0.013487487100064754
34873,5.088441658765078,497,-507.22979736328125,177.56466674804688,1.9269164042157172e-08,5.9107648553435865e-08,3.684263447212288e-06,1.3895544270781102e-07
34873,5.088441658765078,498,4.519855976104736,-106.66092681884766,0.00012111032265238464,-2.8479214961407706e-05,0.007504654116928577,-0.0011681572068482637
34874,5.138441659510136,489,284.7839660644531,-169.0357208251953,-0.0006006457842886448,-2.966306510643335e-06,0.012066571041941643,6.883218884468079e-05
34874,5.138441659510136,490,-9.53035831451416,-119.44601440429688,-1.5456487645337802e-08,-2.2015962386490173e-08,1.450972604288836e-07,-6.586866163615923e-08
34874,5.138441659510136,491,15.901372909545898,96.3170394897461,4.1745366274881235e-08,4.9673658963911294e-08,8.792632115728338e-07,-6.91780144279619e-07
34874,5.138441659510136,492,408.6968994140625,-32.30543899536133,-1.8251095923460525e-07,4.304988365788631e-09,3.1054725013746065e-07,2.2953754452714747e-08
34874,5.138441659510136,493,-15.57209300994873,101.64974212646484,-1.2840258989399445e-07,4.5650811131281444e-08,2.5820761493378086e-06,-1.607170361239696e-06
34874,5.138441659510136,494,409.2412109375,-97.48486328125,1.974786556502295e-08,2.3705243989979863e-08,2.277447947562905e-06,3.317762491406029e-07
34874,5.138441659510136,495,376.6994323730469,-172.01187133789062,0.06055886298418045,-0.016456488519906998,2.2971198558807373,-0.46119627356529236
34874,5.138441659510136,496,-489.7301025390625,177.67266845703125,-1.5893745057837805e-06,0.00033515377435833216,6.8236309743952e-05,-0.010746297426521778
34874,5.138441659510136,497,-507.22979736328125,177.56466674804688,-2.539365482334688e-07,3.108510071569981e-08,-5.464114110509399e-06,-5.604509851764305e-07
34874,5.138441659510136,498,4.519853591918945,-106.66092681884766,0.00026291896938346326,-4.841307600145228e-05,0.0028361729346215725,-0.0003986772208008915
34875,5.188441660255194,489,284.78399658203125,-169.0357208251953,-0.00013614539057016373,-3.156044670049596e-07,0.009290007874369621,5.30140423506964e-05
34875,5.188441660255194,490,-9.53035831451416,-119.44601440429688,6.357787469823961e-07,-1.961741880052159e-08,1.3024704458075576e-05,4.7970871719371644e-08
34875,5.188441660255194,491,15.901372909545898,96.3170394897461,5.335972996789451e-09,4.748136106513812e-08,-7.281878424691968e-07,-4.3845957975463534e-08
34875,5.188441660255194,492,408.6968994140625,-32.30543899536133,-6.491922022178187e-07,-1.7770643290226928e-10,-9.33362480282085e-06,-8.965389497461729e-08
34875,5.188441660255194,493,-15.57209300994873,101.64974212646484,4.039588930027094e-08,4.4662055387334476e-08,3.375969527041889e-06,-1.9775114878939348e-08
34875,5.188441660255194,494,409.2412109375,-97.48486328125,4.02843340907566e-08,-4.7415968928987695e-09,4.1072937051467306e-07,-5.689367981176474e-07
34875,5.188441660255194,495,376.6976623535156,-172.0120849609375,0.08192761242389679,-0.013339802622795105,0.4273749887943268,0.062333717942237854
34875,5.188441660255194,496,-489.7301025390625,177.6726531982422,8.259410719801963e-07,-6.01819010626059e-05,4.830631223740056e-05,-0.007906713522970676
34875,5.188441660255194,497,-507.22979736328125,177.56466674804688,7.228730680708395e-08,7.80955531354266e-08,6.5244776124018244e-06,9.402090199728264e-07
34875,5.188441660255194,498,4.519852638244629,-106.66091918945312,0.00028772299992851913,-4.937754420097917e-05,0.0004960806109011173,-1.9289363990537822e-05
34876,5.238441661000252,489,284.7839660644531,-169.0357208251953,0.00019178430375177413,1.58607576850045e-06,0.006558593362569809,3.803360596066341e-05
34876,5.238441661000252,490,-9.53035831451416,-119.44601440429688,-1.687802750893752e-07,-2.078757788126495e-08,-1.6091180441435426e-05,-2.3403181614867208e-08
34876,5.238441661000252,491,15.901372909545898,96.3170394897461,2.8364201654085264e-08,-2.3884956235065147e-08,4.6056456426413206e-07,-1.4273263104769285e-06
34876,5.238441661000252,492,408.6968994140625,-32.30543899536133,5.929637154622469e-07,-1.532662174952293e-08,2.4843118808348663e-05,-3.029782931207592e-07
34876,5.238441661000252,493,-15.57209300994873,101.64974212646484,-1.0108160353183848e-07,3.014122640365713e-08,-2.829549885063898e-06,-2.9041657967354695e-07
34876,5.238441661000252,494,409.2412109375,-97.48486328125,4.133220343760513e-08,-4.289695265669025e-09,2.095738693697058e-08,9.038032544594898e-09
34876,5.238441661000252,495,376.6976623535156,-172.01194763183594,0.08996422588825226,0.0029893985483795404,0.16073226928710938,0.32658401131629944
34876,5.238441661000252,496,-489.7301025390625,177.67271423339844,2.4181670141842915e-06,-0.0003236026968806982,3.184451998095028e-05,-0.005268416367471218
34876,5.238441661000252,497,-507.22979736328125,177.56466674804688,5.525393476091267e-08,1.605338972865411e-08,-3.406674409234256e-07,-1.2408431757648941e-06
34876,5.238441661000252,498,4.519852161407471,-106.66090393066406,0.0002577893319539726,-4.226369128446095e-05,-0.000598673359490931,0.00014227705833036453
34877,5.28844166174531,489,284.7839050292969,-169.0357208251953,0.00039774298784323037,2.5758315587154357e-06,0.004119173623621464,1.9795115804299712e-05
34877,5.28844166174531,490,-9.53035831451416,-119.44601440429688,1.8504477949932152e-08,-1.8460317718904662e-08,3.745695039469865e-06,4.654520324720579e-08
34877,5.28844166174531,491,15.901372909545898,96.3170394897461,-6.7378653767491414e-09,9.326674899057252e-08,-7.020413477221155e-07,2.3430341116181808e-06
34877,5.28844166174531,492,408.6968994140625,-32.30543899536133,-1.6961988080765877e-07,1.6738485042466777e-09,-1.5251671356963925e-05,3.400094215066929e-07
34877,5.28844166174531,493,-15.57209300994873,101.64974212646484,-2.8983862421227968e-08,1.1383330189573826e-07,1.4419548506339197e-06,1.673841438787349e-06
34877,5.28844166174531,494,409.2412109375,-97.48486328125,4.802182829166668e-08,-5.7179345702707e-09,1.3379249708123098e-07,-2.85647860920335e-08
34877,5.28844166174531,495,376.69873046875,-172.01182556152344,0.0899093896150589,0.012521535158157349,-0.0010967254638671875,0.19064274430274963
34877,5.28844166174531,496,-489.7301025390625,177.6727752685547,3.288165316917002e-06,-0.00047434400767087936,1.7399965145159513e-05,-0.003014826215803623
34877,5.28844166174531,497,-507.22979736328125,177.56466674804688,9.06355701602024e-09,3.792888492171187e-08,-9.238075904249854e-07,4.375098967557278e-07
34877,5.28844166174531,498,4.5198516845703125,-106.66090393066406,0.0002077761455439031,-3.280770033597946e-05,-0.0010002637282013893,0.0001891198189696297
34878,5.338441662490368,489,284.7838439941406,-169.0357208251953,0.0005030042375437915,2.946372205769876e-06,0.0021052248775959015,7.410812941088807e-06
34878,5.338441662490368,490,-9.53035831451416,-119.44601440429688,3.3788790432254245e-08,3.081440880237096e-08,3.056862567518692e-07,9.854944664766663e-07
34878,5.338441662490368,491,15.901372909545898,96.3170394897461,1.8513443222900605e-08,-2.331896986618176e-08,5.050261506767129e-07,-2.3317143131862395e-06
34878,5.338441662490368,492,408.6968994140625,-32.30543899536133,4.149254380081402e-07,7.409006297365295e-09,1.169090683106333e-05,1.1470315541828313e-07
34878,5.338441662490368,493,-15.57209300994873,101.64974212646484,-2.9420302638527573e-08,2.4410132581920152e-08,-8.728804345992103e-09,-1.7884633507492254e-06
34878,5.338441662490368,494,409.2412109375,-97.48486328125,4.7850825524164975e-08,8.35343083593898e-09,-3.4200553500340902e-09,2.814273045714799e-07
34878,5.338441662490368,495,376.7006530761719,-172.01168823242188,0.08323152363300323,0.016979919746518135,-0.13355731964111328,0.08916769176721573
34878,5.338441662490368,496,-489.7301025390625,177.67286682128906,3.533185235937708e-06,-0.0005356400506570935,4.900398380414117e-06,-0.0012259208597242832
34878,5.338441662490368,497,-507.22979736328125,177.56466674804688,4.6755587845837e-08,5.541912173612218e-08,7.53840652123472e-07,3.498047362882062e-07
34878,5.338441662490368,498,4.5198516845703125,-106.66089630126953,0.00015594428987242281,-2.3913862605695613e-05,-0.001036637113429606,0.0001778767618816346
34879,5.388441663235426,489,284.78375244140625,-169.0357208251953,0.0005309253465384245,3.095696001764736e-06,0.0005584221798926592,2.9864759198972024e-06
34879,5.388441663235426,490,-9.53035831451416,-119.44601440429688,-3.8234045973695174e-07,-1.2778994751272421e-08,-8.322585017594974e-06,-8.718680533092993e-07
34879,5.388441663235426,491,15.901372909545898,96.3170394897461,-7.234357468632879e-08,-2.1041195452653483e-08,-1.8171402871303144e-06,4.555548827056555e-08
34879,5.388441663235426,492,408.6968994140625,-32.30543899536133,9.009896717593335e-10,3.770046053119813e-09,-8.280489055323415e-06,-7.277920133219595e-08
34879,5.388441663235426,493,-15.57209300994873,101.64974212646484,-1.7641392346945395e-08,4.245100626576459e-08,2.3557819872621621e-07,3.608174665714614e-07
34879,5.388441663235426,494,409.2412109375,-97.48486328125,2.2260628895764967e-08,-6.0376912358606205e-09,-5.118039325680002e-07,-2.878224449887057e-07
34879,5.388441663235426,495,376.70263671875,-172.0111846923828,0.060608625411987305,0.0171896331012249,-0.4524579644203186,0.004194267094135284
34879,5.388441663235426,496,-489.7301025390625,177.67295837402344,3.401392859814223e-06,-0.000531123427208513,-2.635847522469703e-06,9.033246897161007e-05
34879,5.388441663235426,497,-507.22979736328125,177.56466674804688,5.254989687841771e-08,9.935683387141125e-10,1.1588618065161427e-07,-1.0885109986702446e-06
34879,5.388441663235426,498,4.5198516845703125,-106.66089630126953,0.00011032827023882419,-1.649119076319039e-05,-0.0009123203926719725,0.00014845342957414687
34880,5.438441663980484,489,284.7836608886719,-169.0357208251953,0.0005042442353442311,2.8476413262978895e-06,-0.0005336222238838673,-4.9610935093369335e-06
34880,5.438441663980484,490,-9.53035831451416,-119.44601440429688,-8.54186232857046e-09,-5.8493249355251464e-08,7.475971870007925e-06,-9.14285124054004e-07
34880,5.438441663980484,491,15.901372909545898,96.3170394897461,-2.0895637220519347e-08,7.657036604769019e-08,1.0289587635270436e-06,1.9522312868502922e-06
34880,5.438441663980484,492,408.6968994140625,-32.30543899536133,-8.824854091926682e-08,2.7751327902336698e-09,-1.7829905800681445e-06,-1.989826614590129e-08
34880,5.438441663980484,493,-15.57209300994873,101.64974212646484,-2.3775308832796327e-08,4.621317728492613e-08,-1.2267832971701864e-07,7.524342038323084e-08
34880,5.438441663980484,494,409.2412109375,-97.48486328125,3.3532028709259976e-08,7.600095663917728e-09,2.2542799626990018e-07,2.727557273374259e-07
34880,5.438441663980484,495,376.7047424316406,-172.01060485839844,0.046796005219221115,0.014624630101025105,-0.2762523889541626,-0.051300060003995895
34880,5.438441663980484,496,-489.7301025390625,177.6730499267578,3.0098826755420305e-06,-0.0004825787036679685,-7.830203685443848e-06,0.0009708944708108902
34880,5.438441663980484,497,-507.22979736328125,177.56466674804688,9.496564246092021e-08,-4.404951070569041e-08,8.483149258609046e-07,-9.00861607533443e-07
34880,5.438441663980484,498,4.5198516845703125,-106.66089630126953,7.436167652485892e-05,-1.0985369044647086e-05,-0.0007193319033831358,0.00011011643800884485
34881,5.488441664725542,489,284.7835998535156,-169.0357208251953,0.00044291606172919273,2.4386599761783145e-06,-0.001226563472300768,-8.179627002391499e-06
34881,5.488441664725542,490,-9.53035831451416,-119.44601440429688,2.8478343239157766e-08,-1.5464946656607026e-08,7.404041753034107e-07,8.605660468674614e-07
34881,5.488441664725542,491,15.901372909545898,96.3170394897461,-3.512556290274915e-08,-1.251344770025753e-07,-2.845985136445961e-07,-4.034096491523087e-06
34881,5.488441664725542,492,408.6968994140625,-32.30543899536133,-8.132042239594739e-07,-1.9727848243888957e-09,-1.4499113603960723e-05,-9.495835229245131e-08
34881,5.488441664725542,493,-15.57209300994873,101.64974212646484,-2.864088344267657e-07,3.5369783546457256e-08,-5.252670689515071e-06,-2.1686787476937752e-07
34881,5.488441664725542,494,409.2412109375,-97.48486328125,-1.3624305950088456e-07,-6.91089896420749e-09,-3.395501835257164e-06,-2.9021990144428855e-07
34881,5.488441664725542,495,376.70703125,-172.01007080078125,0.03245814889669418,0.011767476797103882,-0.28675711154937744,-0.057143066078424454
34881,5.488441664725542,496,-489.7301025390625,177.67312622070312,2.4552027753088623e-06,-0.0004084421962033957,-1.1093598004663363e-05,0.0014827301492914557
34881,5.488441664725542,497,-507.22979736328125,177.56466674804688,7.335210483461196e-08,-3.616677801687729e-08,-4.3227075252616487e-07,1.5765465377626242e-07
34881,5.488441664725542,498,4.5198516845703125,-106.66089630126953,4.745915430248715e-05,-6.898976607772056e-06,-0.0005380504298955202,8.172784873750061e-05
34882,5.5384416654706,489,284.78350830078125,-169.0357208251953,0.0003634751483332366,1.8676589661481557e-06,-0.0015888182679191232,-1.1420020200603176e-05
34882,5.5384416654706,490,-9.53035831451416,-119.44601440429688,-3.263919623464062e-08,-1.212333700095769e-08,-1.2223507610542583e-06,6.683219311298672e-08
34882,5.5384416654706,491,15.901372909545898,96.3170394897461,-8.569384313261708e-09,1.015621506894604e-07,5.311235895533173e-07,4.533932496997295e-06
34882,5.5384416654706,492,408.6968994140625,-32.30543899536133,-2.5177274665111327e-07,2.6909352524029373e-09,1.1228629773540888e-05,9.327440153583666e-08
34882,5.5384416654706,493,-15.57209300994873,101.64974212646484,8.506589921353225e-08,2.864158510362813e-08,7.429494417010574e-06,-1.3456397596200986e-07
34882,5.5384416654706,494,409.2412109375,-97.48486328125,2.7811937641786244e-08,-5.104874745143206e-09,3.281099907326279e-06,3.612048260492884e-08
34882,5.5384416654706,495,376.70928955078125,-172.00970458984375,0.018226176500320435,0.008931943215429783,-0.284639447927475,-0.05671067163348198
34882,5.5384416654706,496,-489.7301025390625,177.6731719970703,1.840130721575406e-06,-0.00032337865559384227,-1.230144152941648e-05,0.0017012708121910691
34882,5.5384416654706,497,-507.22979736328125,177.56466674804688,6.761639781416307e-08,-4.072855475101278e-08,-1.1471414040897798e-07,-9.123553468270984e-08
34882,5.5384416654706,498,4.5198516845703125,-106.66089630126953,2.8441621907404624e-05,-4.187201284366893e-06,-0.00038035065517760813,5.4235504649113864e-05
34883,5.588441666215658,489,284.783447265625,-169.0357208251953,0.0002786274708341807,1.4347629075928126e-06,-0.0016969535499811172,-8.657921171106864e-06
34883,5.588441666215658,490,-9.53035831451416,-119.44601440429688,8.572432363962434e-08,3.656979075117306e-08,2.3672703264310258e-06,9.738625976751791e-07
34883,5.588441666215658,491,15.901372909545898,96.3170394897461,7.177877137110045e-08,-2.8800631213243832e-08,1.6069632238213671e-06,-2.607255510156392e-06
34883,5.588441666215658,492,408.6968994140625,-32.30543899536133,1.5156349775224953e-07,5.9129421359216394e-09,8.066725058597513e-06,6.444013678219562e-08
34883,5.588441666215658,493,-15.57209300994873,101.64974212646484,-1.0927488602874291e-07,3.313842356078567e-08,-3.886815648002084e-06,8.993676914315074e-08
34883,5.588441666215658,494,409.2412109375,-97.48486328125,2.5248432677926758e-08,-6.484746517543272e-09,-5.127009927718973e-08,-2.7597435448001306e-08
34883,5.588441666215658,495,376.71142578125,-172.0094757080078,0.005067794118076563,0.006438991986215115,-0.2631676495075226,-0.049859024584293365
34883,5.588441666215658,496,-489.7301025390625,177.67323303222656,1.2301317156016012e-06,-0.00023815702297724783,-1.2199980119476095e-05,0.0017044326523318887
34883,5.588441666215658,497,-507.22979736328125,177.56466674804688,-3.7306556066596386e-08,7.830941228803567e-08,-2.0984591628803173e-06,2.3807592697266955e-06
34883,5.588441666215658,498,4.5198516845703125,-106.660888671875,1.5358351447503082e-05,-2.3484071789425798e-06,-0.00026166540919803083,3.677588392747566e-05
34884,5.638441666960716,489,284.7834167480469,-169.0357208251953,0.00019737820548471063,9.643754310673103e-07,-0.0016249853651970625,-9.407749530510046e-06
34884,5.638441666960716,490,-9.53035831451416,-119.44601440429688,3.72752793964537e-07,3.4675622373470105e-08,5.740569122281158e-06,-3.788336755405908e-08
34884,5.638441666960716,491,15.901372909545898,96.3170394897461,3.066575615662259e-08,-1.2498128398874542e-07,-8.222602900787024e-07,-1.9236131265643053e-06
34884,5.638441666960716,492,408.6968994140625,-32.30543899536133,1.993461324900636e-07,-1.714997921453687e-08,9.556526947562816e-07,-4.612584234564565e-07
34884,5.638441666960716,493,-15.57209300994873,101.64974212646484,1.9400536288571857e-08,-7.714681515835764e-08,2.573508481873432e-06,-2.205704731750302e-06
34884,5.638441666960716,494,409.2412109375,-97.48486328125,2.3380854585752786e-08,-6.2667089295587175e-09,-3.735156184347943e-08,4.360751759691084e-09
34884,5.638441666960716,495,376.71337890625,-172.00933837890625,-0.006276203319430351,0.0043731736950576305,-0.22687993943691254,-0.04131636768579483
34884,5.638441666960716,496,-489.7301025390625,177.6732635498047,7.685492846576381e-07,-0.00016010967374313623,-9.231648618879262e-06,0.0015609469264745712
34884,5.638441666960716,497,-507.22979736328125,177.56466674804688,1.2888231992747023e-07,8.745426782752475e-08,3.323777491459623e-06,1.8289711078978144e-07
